,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
9014,0.0027982899339292653,0.16666666666666666,0.5211267605633803,0.06448285184157646,0.2895928928799865,0.33333333333333326,0.0,0.0,0.7894272363052057,0.3804141542217794,0.6947668201275665,0.33333333333333337,0.0,0.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,1,0,0,1,0,1
4585,0.6376732737401217,0.16666666666666666,0.6056338028169014,0.8422190797840656,0.4192246012062621,0.25,0.5,0.0,0.31101514436016164,0.2853625231697896,0.2918776361933165,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0
431,0.028138359891177613,0.0,0.49295774647887325,0.7394164170285553,0.22221533429234291,0.5833333333333333,0.0,1.0,0.0566969826144078,0.49956617744946885,0.09367540646767714,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,1,1,0,1,1,1,0,0,1,1
9877,0.06835082264542038,0.6666666666666666,0.45070422535211274,0.270928205119109,0.5707362209800606,0.9166666666666665,0.5,0.0,0.9347486774192922,0.21403133659314044,0.7952750911750005,0.0,0.33333333333333337,0.0,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,0,0,1,0,0,0
5630,0.00956082394092499,0.16666666666666666,0.04225352112676056,0.24462868967667328,0.44689902000689347,0.75,0.0,1.0,0.8332329109622397,0.45197419056159926,0.7699668990736575,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.0,0,1,1,1,0,1,1,1,0,1,0,1
8482,0.004249255084855551,0.6666666666666666,0.8309859154929579,0.3466005064373088,0.3179445173392796,0.41666666666666663,0.0,0.0,0.6963572201476054,0.4875044246864684,0.6895312483624737,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9999999999999999,0.6666666666666666,0,0,1,1,1,0,1,0,0,0,1,1
9219,0.1533359243425314,0.0,0.11267605633802819,0.3107977530118036,0.6284385926324811,0.5833333333333333,1.0,0.0,0.7583096239851712,0.47563040485392916,0.663074353194113,0.0,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,1,1
5436,0.055836248218681175,0.3333333333333333,0.05633802816901412,0.23000776172718304,0.3413959234511534,0.5012322062523695,0.0,0.0,0.6908872855430173,0.9285055307825555,0.6925226260075437,0.0,0.33333333333333337,0.0,0.33333333333333337,0.9999999999999999,0.0,0.5015364201410714,0.33333333333333337,0,1,0,1,1,0,1,1,0,1,1,0
4941,0.005441119315973571,0.16666666666666666,0.3098591549295775,0.13526272961341507,0.8489189232463736,0.33333333333333326,0.5,0.0,0.24060741262624624,0.4877266135417714,0.25645960363872716,0.0,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,0,0,1,1,0,1,1,0,0,1,1
2522,0.07589065941184091,0.0,0.8169014084507044,0.15157905082809667,0.3989841915120074,0.5,0.5,0.0,0.04000519491109274,0.3805602184157365,0.09327928448920167,0.4966520192508893,0.5003663003663003,0.9999999999999999,0.49959931709696537,0.4962413865107539,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,0,1,1,1,0,1,0,1,0,0,1
6684,0.005285658764088612,0.16666666666666666,0.2535211267605634,0.46068829690343704,0.42055356253492,0.16666666666666663,1.0,1.0,0.8207197806156331,0.5471904411937492,0.7492751143776542,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.4962413865107539,0.0,0.5015364201410714,0.0,0,1,0,1,1,1,0,1,0,0,1,1
6758,0.01614198730405493,0.5,0.014084507042253558,0.21694418745338032,0.20790348555291788,0.75,1.0,0.0,0.7432735010911347,0.1663896688481601,0.7181857223622161,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0,1,0,0,1,0,0,0,0,1
3022,0.6223604093794532,0.0,0.0,0.3272909276688201,0.6477232794080097,0.5833333333333333,1.0,0.0,0.1818139256007028,0.11894116743134447,0.22607276444597102,0.4966520192508893,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.5015364201410714,0.6666666666666666,0,1,1,1,0,0,0,1,0,0,0,1
4123,0.1187718616401088,0.6666666666666666,0.9859154929577466,0.09750112867971235,0.2725344902122884,0.6666666666666665,1.0,1.0,0.07701412792980347,0.7382980730483591,0.21013665031048914,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,1,1,0,1,0,1,1,0
1169,0.04982510687912942,0.16666666666666666,0.5492957746478874,0.42634544516828565,0.5505468258723576,0.5,0.5,1.0,0.03966551767645185,0.34477439574039903,0.1503471126810828,0.0,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1,0,0,1,0,0,1,0,1,1,0,1
8605,0.032076693872263244,0.6666666666666666,0.43661971830985913,0.09358343366331714,0.21878074329135772,0.0,0.5,0.0,0.9510336907793625,0.3804917062205253,0.8203213664352894,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,1,1,0,0,0,0,1,0,1,1
6225,0.06757351988599558,0.0,0.9436619718309859,0.16091691258337804,0.07033517297986502,0.5833333333333333,0.5,0.0,0.9771460227913517,0.6192176926425788,0.8601895550655968,0.0,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,1,1,0,1,0,0,0,1,1,1
687,0.20025910091980825,0.5,0.7887323943661971,0.18758161212503027,0.4562661758695343,0.5012322062523695,0.0,0.0,0.11871301347045933,0.7263367715337957,0.16749704456051515,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,1,0,0,1,0,0,0,1,1,1,1,1
9688,0.010519497344215572,0.0,0.02816901408450706,0.13850556441445808,0.4811387774398493,0.25,0.5,1.0,0.943264287837291,0.33310553187018666,0.8345093499180518,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0,1,0,1,0,1,1,1,0,0,0,0
957,0.22935613421427645,0.0,0.47887323943661975,0.3272909276688201,0.7031840202723485,0.8333333333333333,0.5,1.0,0.22059284387881303,0.6668207889732135,0.2553381905963108,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.0,0,1,1,1,0,0,0,1,0,1,1,0
812,0.023137712138878094,0.16666666666666666,0.295774647887324,0.3272909276688201,0.20375446280720128,0.75,0.5,0.0,0.06741925563906785,0.6072392583214211,0.11970820524412185,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.4966924308892139,0,1,0,1,0,0,0,0,0,1,1,0
3342,0.1310532452390206,0.0,0.9577464788732394,0.9308919350343747,0.34837166421858007,0.41666666666666663,0.0,0.0,0.24179616141764398,0.2735298961218572,0.2545463602340506,0.33333333333333337,0.0,0.6666666666666666,0.0,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,1,0,1,1,0,0,0,1,0,0,1
9557,0.46824718227749706,0.0,0.22535211267605637,0.3272909276688201,0.0556153040388796,0.25,0.0,1.0,0.8375774779313696,0.11887550991093371,0.751758669535481,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0.33333333333333337,0,1,0,1,0,0,0,0,1,0,0,0
2966,0.1304832232154424,0.3333333333333333,0.8591549295774649,0.7271810802917759,0.6183909033987534,0.25,0.0,0.0,0.17134673896782174,0.6191134970123616,0.27088686491490194,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0,0,0,1,0,0,1,0,0,1,1,1
4406,0.5841689337997149,0.0,0.43661971830985913,0.3272909276688201,0.07283989007627417,0.41666666666666663,0.0,0.0,0.02506925649754449,0.2140969941135512,0.02231746447645882,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,1,0,1,1,0,0,0,1,0,0,0,1
2475,0.005441119315973571,0.16666666666666666,0.352112676056338,0.05816547994007224,0.9396430765496895,0.6666666666666665,1.0,0.0,0.19441438109549272,0.5352117499518595,0.21501323142217899,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0,1,0,1,1,0,0,1,0,0,1,0
8772,0.41507967353284103,0.16666666666666666,0.9718309859154929,0.8428686901274148,0.5641697868184228,0.5,0.0,1.0,0.5667578268818335,0.15465457652257686,0.49512170625275187,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.33333333333333337,0,0,1,1,1,0,0,0,0,0,0,1
1840,0.06757351988599558,0.16666666666666666,0.9154929577464789,0.6355937429147763,0.667045533569125,0.41666666666666663,1.0,0.0,0.06698084709891264,0.07156016004239463,0.10326280137831087,0.33333333333333337,0.0,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.0,0.0,0.33333333333333337,0,1,0,0,0,1,0,1,0,0,0,1
4831,0.10589454592563803,0.0,0.49295774647887325,0.40910176501822215,0.15658130807885456,0.8333333333333333,0.0,1.0,0.2385293557935113,0.38066441404595364,0.2189782358996324,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0.0,0.33333333333333337,0.33333333333333337,0,1,0,1,1,1,0,0,1,0,0,1
2896,0.2843632594895712,0.16666666666666666,0.2112676056338028,0.30174765632670497,0.17532817423298203,0.5,1.0,1.0,0.08064644563788832,0.3210440550590835,0.15094689123542035,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,1,1,1,0,1,0,1,0,0,0,0,0
6929,0.07775618603446041,0.6666666666666666,0.8028169014084506,0.6137214064763,0.3601244184214097,0.41666666666666663,0.0,0.0,0.9211324332653127,0.1310759142289929,0.783407402749876,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.6666666666666666,0,1,0,1,0,1,0,1,1,0,0,0
5466,0.1909314678067107,0.16666666666666666,0.352112676056338,0.39274099568175014,0.17048441778094642,0.41666666666666663,0.0,0.0,0.9564339061124172,0.4043448930740875,0.935751959723846,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0,1,0,1,0,1,1,0,1,0,1,0
5523,0.6660966446430885,0.3333333333333333,0.3802816901408451,0.6319443017038342,0.419125245124684,0.41666666666666663,1.0,1.0,0.8594304554172142,0.4399845563996412,0.7608526985254574,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.5015364201410714,0.6666666666666666,0,1,1,1,0,1,1,0,0,0,1,1
6620,0.030340717709547868,0.3333333333333333,0.6056338028169014,0.3285037562314754,0.5330575970322955,0.6666666666666665,1.0,0.0,0.923700496856966,0.2140969941135512,0.7836973581011244,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0,0,1,1,0,0,0,1,0,0,0,1
3061,0.9522217903873559,0.16666666666666666,0.676056338028169,0.45719244169079404,0.5458997287300877,0.9166666666666665,1.0,1.0,0.02201710172152676,0.17845019410099627,0.07494818250231838,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,1,1,0,0,0,1,0,1,0,1
888,0.021453556160124367,0.0,0.11267605633802819,0.34696965539245966,0.11579003742496685,0.0,0.0,0.0,0.16959226645760894,0.5472426246491017,0.20024579957884103,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.33333333333333337,0,1,0,1,1,0,1,1,1,0,1,1
4041,0.0075657468584013465,0.0,0.5211267605633803,0.8803681932161941,0.49951771428764064,0.33333333333333326,0.5,0.0,0.1960638404670637,0.499651065962452,0.21381779798079223,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.0,0.9999999999999999,0.33333333333333337,0.9999999999999999,0,0,1,0,1,0,1,1,1,1,0,1
1568,0.020132141469102215,0.6666666666666666,0.22535211267605637,0.11044847007165016,0.2888757857684002,0.6666666666666665,0.0,0.0,0.11163550718475503,0.38055332913388484,0.15832513537329468,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,0,1,1,1,0,1,0,0,1,0,0
995,0.2007773027594248,0.0,0.2816901408450705,0.494259879821043,0.47963948877545953,0.5012322062523695,0.5,0.0,0.2011018574238458,0.7142694093348124,0.24024601195798698,0.6666666666666666,0.33333333333333337,0.49377304668475597,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0,1,0,1,0,0,1,0,0,1,1,0
9479,0.10918512760720299,0.0,0.8873239436619719,0.30636400069405845,0.7078804794373361,0.16666666666666663,0.5,0.0,0.849192708568834,0.33289999528455305,0.7150409110248213,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0,1,0,1,0,0,0,0,1,1,0,0
6994,0.014017359761627154,0.3333333333333333,0.9859154929577466,0.29908379483039127,0.41554631940072867,0.6666666666666665,0.0,1.0,0.6749341077460433,0.3806258759361473,0.635403239766333,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4962413865107539,0.4957059907513647,0.6666666666666666,0.4966924308892139,1,0,1,1,1,0,1,1,0,0,0,1
8496,0.12752947272962817,0.0,1.0,0.05307888279124187,0.3617504367369743,0.5833333333333333,0.0,0.0,0.9281708402088824,0.49948311592835803,0.8578779278480813,0.6666666666666666,0.6666666666666666,0.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1,0,0,1,1,1,1,0,0,0,1,0
5936,0.42640238372846223,0.16666666666666666,0.45070422535211274,0.16506206512442811,0.3681658563963322,0.16666666666666663,0.5,0.0,0.9882188515809875,0.5350685404327029,0.8909828129398083,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,1,1,1,0,1,0,0,1,0,1
2518,0.022360409379453296,0.16666666666666666,0.1971830985915493,0.6991264900685054,0.24434677379257935,0.33333333333333326,1.0,1.0,0.23824287296866498,0.33288286723575033,0.30358162744949974,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0,0,0,1,1,0,0,0,0,1,0,0
8145,0.7775100401606425,0.0,0.1267605633802817,0.45314223701554024,0.31294999919942096,0.08333333333333326,0.0,1.0,0.7542964700380982,0.3924818161616168,0.666933302174888,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,1,0,1,0,0,0,1,1,1,0,1
1145,0.057390853737530764,0.3333333333333333,0.6901408450704226,0.47158705983708404,0.9345204842913739,0.6666666666666665,1.0,1.0,0.10446577240154288,0.07149461195118456,0.08783125677341838,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,0,1,1,0,1,0,0,1,0,0,1
316,0.014613291877186164,0.16666666666666666,0.07042253521126762,0.3626200894867984,0.7830498861913588,0.16666666666666663,0.0,0.0,0.02059027523774861,0.5352118546232688,0.10636115376374458,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0,0,1,1,1,0,0,1,0,0,1,0
5123,0.14504469490866692,0.6666666666666666,0.7042253521126761,0.5164076694086428,0.5781445272833148,0.6666666666666665,0.5,0.0,0.9678206828944731,0.29746586854463286,0.8979282130852375,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.4962413865107539,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,0,1,1,1,1,0,0,1
3176,0.8384764865915274,0.16666666666666666,0.07042253521126762,0.015330637161739097,0.4678800075170166,0.75,0.5,0.0,0.11147994136289822,0.39253890965762617,0.2043450789733626,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.9999999999999999,0.33333333333333337,0,1,0,0,1,1,1,0,1,0,0,0
996,0.014431921233320379,0.5,0.014084507042253558,0.4273941495629216,0.22036062364270242,0.08333333333333326,0.5,0.0,0.04310221284114259,0.6193569722260934,0.14539338714976466,0.4966520192508893,0.5003663003663003,0.0,0.49959931709696537,0.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,1,1,0,0,0,1,1,0
4369,0.5378157792460163,0.5,0.7323943661971831,0.35383052557191214,0.9963704271131708,0.41666666666666663,0.5,0.0,0.21976712516530086,0.7142693236945684,0.2606754067620453,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0,1,1,0,0,0,1,0,0,1,1,0
2637,0.21676382951159476,0.0,0.15492957746478875,0.43101688016546386,0.6738659796855158,0.33333333333333326,0.0,0.0,0.3225895293637984,0.27359555364226795,0.3481334902366424,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,1,0,0,1,0,0,0,0
5229,0.13921492421298096,0.5,0.7605633802816901,0.10599927568342378,0.7830295767633177,0.5,0.0,0.0,0.7887380718696241,0.4527240184758551,0.7122213762194497,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.4962413865107539,0.33333333333333337,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0,1,1,0
9203,0.4642570281124498,0.6666666666666666,0.9014084507042254,0.27199850754475563,0.36479592395678223,0.5,1.0,1.0,0.8989498737685828,0.3804141542217794,0.7862898728854416,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.33333333333333337,0.33333333333333337,0.4966924308892139,0,0,0,1,0,0,1,0,0,1,0,1
3812,0.9188495919160513,0.5,0.2112676056338028,0.14744714925293242,0.22390554514802713,0.41666666666666663,0.0,0.0,0.10209781195029798,0.17843925118092785,0.1283596648693493,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,1,0
6987,0.02777561860344604,0.6666666666666666,0.7746478873239436,0.35260392435180077,0.3851683027975606,0.33333333333333326,1.0,1.0,0.7691562524716098,0.38055736374093607,0.6812972625880344,0.0,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.4957059907513647,0.33333333333333337,0.0,0,0,0,1,0,0,0,1,0,0,1,0
