,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
682,0,0,1,1,0,0,0,1,0,1,0,0
7853,0,1,1,1,0,1,0,0,0,0,0,1
3553,0,1,0,1,0,0,0,0,0,1,1,1
5949,0,0,0,1,0,1,0,1,1,1,1,0
4281,0,1,0,1,0,0,0,0,0,0,1,1
6708,0,0,0,0,0,0,0,1,0,1,1,1
9027,0,0,1,1,0,0,0,0,0,0,1,1
7450,0,0,0,1,1,1,0,1,1,0,1,0
6284,0,1,0,1,1,1,1,0,0,1,0,1
1386,0,0,0,1,0,0,0,0,1,0,0,1
8152,0,0,1,1,0,0,0,0,0,1,0,0
3345,0,0,0,1,1,0,1,1,0,0,1,0
870,0,1,0,1,0,0,1,0,0,1,0,1
4881,0,0,0,1,1,0,0,1,1,0,1,1
8389,0,1,0,1,0,0,0,0,0,0,0,0
4747,0,0,0,1,0,0,0,1,1,0,0,1
2652,0,1,0,1,1,0,1,1,1,0,0,1
4067,1,0,0,1,1,0,1,0,0,1,1,1
8083,0,0,0,1,0,0,1,1,1,1,0,0
4984,1,0,0,1,1,1,0,0,0,0,0,0
6641,0,1,0,1,0,0,1,0,0,0,1,1
5129,1,1,1,1,1,0,0,1,0,0,0,1
270,0,1,0,1,1,1,0,0,1,0,1,0
9898,0,1,0,0,0,0,1,1,0,1,1,0
4071,0,0,1,1,1,1,0,1,1,0,0,1
7113,0,1,0,1,0,1,0,1,0,0,1,1
5562,0,0,0,1,0,0,0,0,0,0,0,1
5739,0,1,0,1,1,1,0,0,0,0,1,1
3829,1,0,0,1,0,0,1,1,0,0,0,1
8000,0,0,0,1,0,1,1,0,1,0,0,0
4760,0,1,1,0,0,0,0,1,0,1,0,0
5583,0,1,0,1,1,0,1,0,0,1,0,1
9610,0,1,0,0,0,0,1,0,0,1,0,0
6019,0,1,1,1,0,1,1,0,1,0,0,1
3093,0,0,0,1,1,0,0,0,0,0,1,1
7396,0,1,0,1,0,0,0,0,0,0,1,1
339,0,0,1,1,1,1,1,0,0,0,1,1
6042,0,0,0,1,1,1,0,1,0,0,1,1
5515,0,0,0,1,1,0,0,0,1,1,1,0
9903,0,0,1,1,0,1,0,0,1,0,0,0
1225,0,0,0,1,1,1,0,1,1,0,1,1
326,1,0,0,1,1,0,0,0,0,1,1,1
7041,0,1,0,1,0,0,0,0,0,0,0,1
243,1,0,1,1,1,1,0,0,0,1,0,0
9900,0,0,0,1,0,1,0,1,0,1,0,1
9623,0,1,0,1,1,0,0,0,1,0,1,0
8602,1,0,0,1,0,0,0,0,1,0,0,1
4018,0,0,0,1,1,0,1,1,0,0,1,0
9137,0,0,0,1,1,1,0,1,0,1,0,1
2727,1,0,1,1,0,0,0,1,1,0,0,0
3696,0,0,0,0,0,1,0,1,0,1,0,0
372,0,0,0,1,0,1,1,0,0,1,0,1
6862,0,0,0,0,1,0,1,0,1,1,0,0
1574,1,1,0,1,0,0,1,0,1,0,0,1
9820,0,0,0,1,0,0,0,0,1,0,1,1
5593,0,1,0,1,0,0,1,0,0,0,1,0
7482,1,0,0,1,0,0,1,1,1,1,1,0
9950,0,0,0,1,1,0,1,0,0,1,0,1
9785,1,1,0,1,1,1,1,0,0,0,1,1
7914,0,1,0,1,1,0,0,1,0,0,1,0
2448,0,0,1,1,0,0,0,1,1,0,0,0
3881,0,1,0,1,0,0,0,0,1,0,0,1
4622,0,0,1,1,1,0,0,1,0,0,0,1
1481,0,1,0,1,1,1,1,1,0,0,1,1
5795,0,1,0,0,1,0,0,1,0,0,0,1
6325,1,0,0,1,0,1,1,1,0,0,0,0
4098,0,0,0,1,1,0,1,0,0,1,1,0
4094,0,0,0,1,0,0,0,0,0,0,0,1
8334,1,1,1,1,1,1,0,0,1,1,0,1
2606,1,1,0,1,1,0,0,1,0,1,1,1
3296,1,0,0,1,0,0,1,1,1,1,0,1
6470,1,0,0,1,1,1,1,0,1,1,0,0
1008,0,1,0,1,1,0,0,0,1,0,1,0
5410,1,0,0,1,0,0,0,1,1,0,1,0
1509,0,1,0,1,1,1,0,0,0,1,0,1
4036,0,1,1,1,0,0,0,1,0,1,0,1
6728,1,1,0,1,0,1,0,0,0,0,1,0
651,1,0,0,1,0,1,0,1,0,0,1,1
2812,0,1,0,1,0,1,0,0,1,0,1,1
3111,0,0,0,1,0,1,0,0,1,0,1,1
817,0,1,0,1,0,1,1,1,1,0,1,0
9655,0,1,0,0,1,0,0,0,0,0,1,1
3882,1,1,0,1,1,0,1,0,0,1,1,1
6473,0,1,0,1,1,1,0,0,0,0,1,0
4824,0,1,0,1,1,0,1,0,1,0,0,0
2179,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,0,0,1,1
4554,0,0,1,0,0,0,0,0,1,1,0,0
2333,0,0,0,1,1,0,0,1,1,0,0,1
1978,0,0,0,1,0,1,1,0,1,0,0,0
9023,0,1,0,1,0,0,1,0,0,1,1,0
5432,0,0,1,1,0,0,0,0,1,0,0,0
9323,0,0,0,1,1,0,0,0,1,0,0,0
3046,1,1,0,1,1,0,1,1,1,1,1,0
707,0,0,0,1,0,0,1,1,0,1,0,1
1395,0,0,1,1,0,0,1,1,0,1,1,0
3224,0,0,0,1,0,0,0,0,0,1,0,0
9320,1,1,0,0,0,0,1,0,0,0,0,1
1126,0,1,0,1,1,0,1,0,0,0,0,0
3856,0,0,0,1,1,0,1,0,0,1,0,0
2396,0,0,0,0,0,1,0,1,0,1,1,1
204,0,0,1,1,0,1,1,0,0,1,0,1
583,0,0,1,0,1,0,1,1,0,1,0,1
3467,0,0,0,1,0,0,1,1,1,0,1,0
815,0,0,0,1,1,1,1,0,1,0,1,0
9276,0,0,0,1,1,0,0,1,1,0,0,1
1819,1,1,1,1,0,1,1,1,0,0,1,1
7749,0,0,0,1,0,1,1,1,0,0,0,0
6313,1,1,0,1,0,0,0,1,0,1,0,0
1654,0,1,0,1,0,0,0,1,0,1,1,0
7175,0,1,1,1,1,0,0,1,0,0,1,1
4856,0,0,0,1,1,0,0,1,0,0,1,1
4492,0,1,0,1,0,1,0,0,0,1,0,1
8178,0,1,0,1,1,0,1,1,0,0,0,1
1630,0,1,0,0,0,1,1,1,1,1,0,0
8492,0,0,0,1,1,0,0,1,0,0,1,1
7815,0,1,0,0,0,0,1,1,0,0,1,1
9681,0,0,0,1,1,1,1,0,1,0,1,0
4539,0,0,1,1,0,0,1,0,0,0,1,0
4576,0,1,0,1,1,0,1,0,0,1,1,1
2141,0,0,1,1,0,1,0,1,0,0,0,1
4994,0,1,0,1,1,1,0,1,0,1,0,1
6434,0,0,0,1,0,0,0,0,0,0,0,1
1077,0,0,1,1,0,0,1,0,0,0,0,1
6380,0,0,1,1,0,0,1,1,0,0,1,0
1953,1,0,0,1,0,1,1,1,0,1,1,0
991,0,1,0,1,0,0,0,1,0,1,0,0
8683,0,1,0,1,0,1,0,0,1,0,0,1
7486,1,1,0,0,0,0,0,1,0,0,0,1
986,0,1,1,1,1,1,0,1,0,1,1,1
7071,0,1,0,1,0,0,1,0,0,0,0,0
2497,1,1,0,1,0,1,1,1,0,1,0,0
3415,0,0,0,1,1,0,1,0,0,1,1,0
7335,0,0,0,1,1,0,1,0,0,1,1,1
2999,0,0,1,1,0,0,1,1,1,1,1,1
6479,0,0,0,0,1,0,1,1,1,0,0,1
3060,0,0,0,1,0,1,1,0,0,1,1,1
9881,0,0,0,1,0,0,0,0,1,1,0,1
8175,0,0,0,1,0,0,0,1,0,1,0,1
1876,1,1,1,1,1,0,1,0,1,1,1,0
5841,0,0,0,0,0,0,1,1,0,0,0,0
1791,0,0,1,1,1,1,0,1,1,1,1,1
1882,0,1,0,1,1,0,0,1,0,0,1,1
529,1,0,0,1,1,0,0,1,0,1,0,0
9432,0,0,0,1,0,1,0,0,1,1,0,0
1965,1,0,0,1,0,0,1,1,0,1,1,1
4788,0,0,0,1,0,0,0,1,1,0,1,1
67,0,0,0,1,0,0,0,0,0,1,1,0
5053,1,0,0,1,0,1,0,1,1,1,1,0
9052,1,0,0,1,1,0,0,1,1,0,0,1
4992,0,1,0,1,0,1,1,0,1,0,1,0
756,0,1,1,1,0,0,0,0,0,0,1,1
3400,0,0,1,1,0,1,1,0,1,0,0,0
3305,0,1,0,1,1,1,1,1,0,1,0,0
5770,0,1,0,1,1,0,0,1,0,1,1,0
7567,0,0,1,1,0,1,0,1,1,1,0,1
5833,0,1,0,1,0,0,1,0,0,0,0,1
7813,0,0,1,1,1,0,1,0,0,1,0,1
7792,0,1,0,1,0,1,1,0,0,0,0,1
4031,0,0,1,1,1,0,0,0,0,0,1,1
7517,0,0,1,1,1,0,0,1,0,1,1,0
2785,0,0,0,1,1,0,1,1,1,0,1,1
9202,0,0,0,1,0,1,1,0,1,1,1,1
6182,0,0,0,1,1,1,0,1,0,0,1,0
2042,0,1,0,0,1,1,1,1,0,1,1,0
2006,0,0,1,1,1,0,1,1,0,1,1,1
6330,0,1,0,1,1,0,1,0,0,0,0,1
5772,0,1,0,1,0,0,1,0,0,1,0,1
4024,0,0,0,0,1,0,1,1,0,0,0,0
9069,0,1,1,1,1,0,0,1,0,1,1,0
8813,0,1,0,1,0,1,1,0,0,0,0,0
1324,0,0,1,1,0,1,1,0,0,0,1,0
2417,0,1,0,1,1,0,1,0,1,1,1,1
6989,0,1,1,1,0,0,1,1,0,1,0,1
3723,0,1,0,1,1,0,1,1,1,0,1,1
5920,0,1,1,1,1,0,1,1,0,0,1,1
8428,1,1,0,1,0,0,0,1,0,1,0,1
5013,0,1,0,1,0,0,1,1,1,1,0,0
5703,1,1,0,1,0,1,1,1,0,0,1,0
4235,0,0,0,0,1,0,0,0,0,0,1,0
5237,0,1,1,1,1,1,1,1,1,1,0,0
1125,0,0,0,1,0,0,0,1,0,0,1,1
7952,0,0,1,1,1,0,0,1,0,0,1,1
2753,0,1,1,1,1,1,0,0,0,1,0,1
3048,1,0,0,0,1,0,0,1,0,0,0,1
2359,0,1,0,1,1,0,1,1,0,0,0,1
2934,0,1,1,1,0,1,0,0,0,0,1,1
696,0,0,1,1,0,0,0,1,1,1,1,1
9628,0,0,1,1,1,1,0,0,0,1,1,1
4227,0,1,0,0,1,0,0,0,0,0,1,1
1989,0,1,0,1,0,1,0,1,1,0,1,1
9482,0,1,1,0,1,1,1,0,0,1,1,1
5297,0,1,1,0,0,0,1,0,0,0,1,1
8672,0,1,0,1,0,0,0,1,0,1,1,1
6211,0,0,1,1,0,1,0,0,0,1,1,1
8151,0,0,1,1,0,1,1,0,0,0,1,0
9589,0,0,1,1,0,0,0,0,0,1,1,1
2043,0,1,0,1,1,0,1,0,1,0,0,0
5107,0,0,1,1,1,0,0,1,0,0,1,0
9652,0,1,1,1,0,1,1,1,1,0,1,1
1857,1,1,0,0,0,0,0,1,0,1,1,0
4218,0,1,1,1,0,0,0,1,0,1,0,1
191,0,1,1,1,0,0,0,1,0,1,1,1
3375,0,0,0,1,1,0,0,1,0,1,0,1
5020,0,0,0,1,0,0,0,0,0,0,1,1
382,0,0,1,1,0,1,1,1,0,1,1,0
5723,0,1,1,1,1,0,0,0,1,0,0,0
7894,1,1,0,1,1,0,1,0,1,0,0,0
4315,1,1,0,1,0,0,0,1,0,0,1,1
5758,0,1,0,1,0,1,0,1,0,1,0,0
1529,0,1,0,0,1,0,0,0,0,1,1,0
9752,0,0,0,1,1,0,1,0,1,1,1,1
8448,0,0,0,1,0,1,1,1,0,0,1,0
6690,0,0,0,1,1,1,1,1,1,1,0,1
7644,1,0,0,1,0,0,1,0,1,0,0,1
5811,0,0,0,1,1,0,0,1,1,1,0,1
7051,0,0,1,1,0,1,1,0,1,1,1,1
2085,0,1,0,1,1,0,0,0,0,1,0,0
2562,0,0,0,1,0,1,1,0,1,0,1,0
9008,0,1,0,1,0,0,0,1,1,0,0,1
8913,0,1,0,0,0,1,1,0,1,1,1,0
2379,0,1,1,1,1,0,1,1,0,0,0,1
2389,0,1,1,1,0,0,0,1,1,0,1,1
4049,0,0,0,1,1,1,0,1,0,0,1,1
9994,0,0,0,1,0,1,0,1,0,0,1,0
1396,0,1,0,1,0,0,0,0,0,0,1,1
571,0,1,0,1,0,0,0,0,0,1,0,0
5921,0,0,0,1,1,1,1,1,0,1,1,0
1462,0,0,0,1,0,1,1,1,0,0,1,0
3341,0,0,1,1,1,0,0,1,1,1,0,1
7836,1,0,0,1,0,1,0,0,0,1,1,1
7925,0,1,0,1,0,0,1,0,0,1,0,0
8276,0,0,1,1,1,0,0,0,0,0,1,1
9363,0,1,0,1,1,0,0,1,1,0,1,1
9273,0,0,0,1,1,1,0,1,1,1,1,1
3423,0,1,0,1,0,0,0,0,0,1,0,1
168,0,1,1,1,1,0,0,0,1,0,0,0
1208,0,1,1,1,1,1,0,0,0,1,0,0
1438,0,1,0,1,0,0,1,0,0,0,1,0
5669,0,0,0,1,1,0,0,0,0,0,1,0
7289,0,0,0,1,0,1,0,1,1,1,0,1
7774,0,0,0,1,1,0,1,1,0,0,0,1
4915,1,0,0,1,0,0,0,0,0,0,1,0
7604,0,0,0,1,1,1,0,1,0,0,0,1
6990,1,1,0,1,0,1,1,1,0,1,1,1
3555,0,1,0,1,1,0,0,0,0,1,1,1
3325,0,1,0,1,0,0,1,1,0,1,0,1
9647,0,0,0,1,0,0,0,1,0,1,1,0
2969,0,1,1,1,0,0,0,1,0,0,0,0
1406,0,0,1,0,0,1,0,0,1,1,0,0
7274,1,1,0,1,0,0,1,0,1,0,1,1
5881,0,0,0,1,1,0,0,0,0,1,0,0
1635,0,1,0,1,0,0,0,1,1,1,1,1
7007,0,0,0,1,0,1,0,0,0,1,1,0
9180,0,0,1,1,0,1,1,1,0,1,0,0
7485,0,0,1,1,1,1,1,1,1,1,0,1
4938,0,0,0,1,1,1,0,0,0,0,0,1
8784,0,0,0,1,0,0,0,0,0,0,0,1
3252,0,1,1,1,0,0,0,1,0,1,0,1
6660,0,1,0,1,0,0,1,0,0,0,0,1
4740,1,1,1,0,1,1,1,0,1,1,1,1
4782,1,0,0,1,1,0,1,1,0,0,0,1
8937,0,1,1,1,1,0,0,1,1,0,1,0
5495,0,0,0,1,1,0,1,1,1,0,0,0
6032,1,0,0,1,0,0,1,1,1,1,0,1
5519,0,1,0,1,0,0,0,1,0,0,0,0
6532,0,1,0,1,1,1,0,0,0,1,1,0
1321,0,1,0,1,1,0,1,0,1,1,1,0
4773,0,1,0,1,1,0,1,0,1,1,0,1
7122,0,0,0,1,1,0,0,1,0,0,0,1
1906,1,1,0,1,0,1,1,1,0,0,0,1
7966,0,0,0,1,0,1,1,1,0,0,1,1
7144,0,0,0,1,1,0,0,1,0,1,0,1
6254,0,1,0,1,0,0,1,1,1,0,0,0
6881,0,1,0,1,0,0,0,1,0,1,0,0
8618,0,0,0,1,0,0,1,1,0,0,1,1
2420,0,1,1,1,0,1,0,0,1,0,0,0
1913,0,1,0,1,1,0,0,0,1,0,0,1
3682,0,1,0,1,1,1,0,0,0,0,1,1
8864,0,0,0,1,1,1,0,0,0,1,1,1
6181,0,0,0,0,0,0,1,1,1,1,0,1
8731,0,1,0,1,0,0,1,0,1,1,1,0
3047,1,1,0,1,1,0,0,0,0,1,0,1
635,0,1,1,1,0,1,0,1,1,0,1,0
7981,0,1,0,1,0,1,0,0,1,0,0,1
6342,0,1,0,1,0,0,0,0,0,1,0,1
6991,0,1,0,1,1,0,1,1,1,0,0,0
8873,1,0,0,1,0,0,0,0,0,1,1,0
3515,0,1,1,1,0,0,1,0,0,1,0,1
1442,0,0,1,0,0,0,0,1,1,0,1,1
5580,0,1,0,1,0,0,1,0,0,0,1,1
2029,0,0,1,1,0,1,0,1,0,1,0,1
8743,0,1,0,1,0,0,0,0,1,0,1,0
146,0,1,1,1,0,0,1,0,1,1,1,1
6688,1,0,0,0,0,0,0,1,0,1,0,0
6892,0,0,1,1,0,0,1,1,0,1,0,0
1890,0,0,0,1,0,0,0,1,0,1,1,1
2871,0,0,0,1,0,0,1,0,0,1,0,1
176,0,1,0,1,0,1,0,0,0,1,0,0
8638,0,0,0,1,1,0,0,0,0,0,0,0
4127,0,1,0,1,1,0,0,0,1,0,1,0
6096,0,0,1,1,0,0,1,0,1,0,1,1
2128,0,1,0,1,0,0,0,1,0,0,1,0
7132,0,0,0,1,0,1,0,0,1,0,0,0
4305,0,0,1,1,0,0,0,0,0,1,1,0
1792,0,1,0,1,1,0,1,1,1,0,1,1
4793,0,0,1,1,1,0,0,1,0,1,0,0
417,0,1,0,1,1,1,0,0,0,0,0,1
4073,0,1,0,1,1,1,1,0,0,1,0,1
6140,0,0,0,1,1,0,0,0,0,1,0,1
8330,0,0,0,1,1,0,0,0,0,1,1,0
3403,0,1,1,1,0,0,0,0,0,0,1,1
293,0,1,0,1,1,0,0,1,1,0,0,1
2236,0,1,0,1,0,0,1,1,1,1,1,0
1183,0,1,1,1,0,0,1,0,1,1,0,1
7349,0,0,0,1,0,0,1,1,0,1,1,1
5418,0,0,0,1,0,0,0,0,1,1,1,0
7361,0,1,0,1,0,1,0,0,0,0,1,1
8207,1,1,0,1,1,0,0,0,0,0,0,1
4272,0,1,1,1,0,0,1,1,0,1,1,0
6101,0,1,1,1,0,0,0,0,0,0,0,1
5490,0,1,1,1,0,0,0,0,0,1,0,1
7562,1,0,0,1,0,1,0,0,0,1,1,1
7271,0,0,0,1,1,0,1,0,0,0,1,0
1718,1,1,1,1,1,0,1,0,0,0,0,0
6495,1,0,1,1,0,1,1,0,0,1,1,1
7996,0,1,0,1,0,1,0,0,0,1,0,1
7526,1,0,1,1,0,0,1,0,0,0,1,0
959,1,1,1,1,0,0,0,1,1,1,0,0
5614,0,0,0,1,0,0,1,1,0,1,1,0
1330,0,1,0,1,0,1,1,1,0,0,1,1
6462,0,0,1,1,0,0,0,0,0,0,0,0
953,0,0,1,1,0,0,0,0,1,1,1,1
1514,1,0,1,1,0,0,1,0,1,0,1,0
105,0,0,0,1,1,0,1,1,0,1,0,0
5579,0,0,1,1,1,0,0,1,0,1,1,0
5889,0,1,0,1,0,0,1,1,1,1,0,0
6246,0,0,0,1,1,1,1,1,0,0,0,1
6001,0,0,0,1,1,0,1,0,0,1,1,1
3693,1,1,1,1,0,0,1,0,1,0,1,0
1716,0,1,0,1,1,0,1,0,0,0,1,1
3220,0,0,0,1,1,0,0,0,0,1,1,1
3842,0,0,0,1,0,0,1,0,0,1,1,1
4784,0,0,1,1,1,0,0,1,1,1,1,0
1146,0,0,1,1,0,0,1,1,0,1,0,0
2001,1,0,1,1,1,1,1,0,0,0,1,1
2820,0,1,0,1,1,0,0,1,1,0,1,1
3129,0,1,0,1,0,1,0,1,1,1,1,1
737,1,0,1,1,0,1,0,1,1,0,1,0
8245,0,0,1,1,1,0,0,1,0,1,1,1
9340,0,1,0,1,1,1,1,0,0,1,1,0
9751,0,1,0,1,0,0,1,1,0,1,0,0
4687,0,0,0,0,0,0,1,0,1,0,1,0
9300,0,0,0,1,1,1,1,1,0,1,1,1
1316,0,0,1,1,0,0,0,1,1,0,1,1
5313,0,1,0,1,0,1,0,1,1,1,0,0
7513,0,0,0,1,1,0,1,0,0,0,1,0
9067,1,1,1,1,0,0,0,1,1,1,1,0
7906,0,1,1,1,1,0,1,1,0,1,0,0
7374,0,0,1,1,1,0,0,0,0,0,1,1
8403,0,1,0,1,1,0,1,0,0,1,0,0
1921,0,1,0,1,1,0,1,0,1,0,0,1
2568,0,1,1,1,1,0,0,1,1,1,0,1
7251,0,1,0,0,0,1,0,1,0,1,1,1
8796,1,0,0,1,1,0,0,0,0,1,0,1
1748,1,1,0,1,1,0,1,1,0,1,1,0
1883,0,1,0,1,0,1,0,1,0,0,1,0
7019,0,1,0,1,1,1,1,0,0,0,1,0
4465,0,0,1,1,1,1,0,0,0,0,1,0
4186,0,1,0,1,0,0,1,0,0,0,1,1
550,0,1,0,0,1,0,0,1,1,0,1,1
7593,0,1,0,1,1,1,0,0,0,0,1,0
6608,0,0,0,1,1,0,0,1,0,0,0,1
1946,0,0,0,0,0,0,0,1,0,0,0,1
6864,0,1,1,1,0,1,0,0,0,1,0,0
8258,0,1,0,1,1,1,1,0,0,1,1,1
3183,0,1,1,1,0,1,0,1,0,0,1,1
8923,0,0,1,1,0,0,0,1,0,0,1,0
7599,0,1,0,1,0,0,0,0,0,1,1,1
2781,0,0,1,1,0,0,1,1,1,1,0,0
3205,0,1,1,1,0,0,1,1,0,1,0,1
5815,1,0,0,1,0,1,1,1,0,0,0,1
1033,0,0,0,1,1,0,1,0,1,0,0,1
2255,0,0,1,1,0,0,0,0,0,0,1,1
8957,0,0,0,1,1,0,0,0,0,0,1,1
4556,0,1,0,1,0,0,1,0,1,0,0,1
5327,0,1,0,1,1,0,0,0,0,0,1,1
1679,1,1,0,1,0,0,1,0,1,0,1,1
6651,0,0,0,1,0,1,1,0,0,0,0,0
5328,0,0,1,1,1,1,0,0,0,0,0,0
3402,0,0,1,1,1,1,0,0,0,1,0,1
1686,0,1,0,1,1,1,0,1,1,1,1,1
4168,0,1,0,1,1,0,0,1,0,0,0,1
6238,0,1,0,1,0,0,0,0,0,0,0,1
2079,0,1,0,1,0,0,0,1,0,1,1,0
613,0,1,0,1,0,0,0,1,0,0,1,1
6643,0,0,0,1,1,1,0,1,0,1,0,0
1160,0,1,1,1,1,0,0,1,0,0,0,1
4245,0,1,0,1,1,0,0,0,0,1,0,0
4673,1,0,0,1,1,0,0,0,1,0,1,0
9352,0,0,1,0,0,1,1,1,0,1,0,1
8080,0,0,0,1,1,0,1,0,0,0,1,1
8925,0,1,0,1,0,0,0,1,1,0,1,1
1158,0,0,1,1,0,0,0,1,1,1,0,1
2398,0,0,1,1,0,0,0,1,0,1,1,1
4358,0,1,0,1,1,0,0,0,1,1,0,1
3946,0,0,1,1,0,0,1,1,1,0,1,1
142,0,0,1,1,0,0,1,1,0,0,1,0
9874,0,1,0,1,0,1,0,1,0,0,0,0
2701,1,1,1,1,0,0,0,0,0,0,1,0
7745,1,1,1,1,0,0,1,0,1,1,1,1
6564,0,0,0,1,0,1,0,0,0,1,0,0
9608,0,0,0,1,0,0,1,0,1,1,0,0
8303,0,0,1,1,1,1,0,0,0,1,1,1
861,0,0,0,0,1,0,0,0,1,0,1,1
2506,0,1,0,0,1,0,0,1,0,1,0,1
3107,0,0,0,1,0,0,1,0,0,0,1,1
102,0,0,1,1,1,0,0,1,0,1,1,1
6278,0,1,0,1,0,0,1,0,0,1,0,1
2054,0,1,0,1,1,0,1,0,0,1,0,0
5309,1,1,1,1,0,1,1,0,0,0,0,0
1219,0,0,0,1,1,1,0,0,1,0,0,1
3801,0,0,0,1,0,0,0,0,1,0,1,1
7052,0,1,0,1,0,1,0,1,0,0,0,1
6262,0,1,1,1,0,1,0,1,0,1,1,0
6685,0,0,0,1,1,1,0,0,0,0,1,1
6538,0,1,1,1,1,0,1,0,0,1,0,1
5638,1,0,0,1,0,1,1,1,0,0,0,0
909,1,0,0,1,1,0,0,1,0,1,0,1
373,0,0,0,1,0,1,0,0,0,1,0,1
5264,1,0,0,0,0,0,1,0,1,0,1,0
1348,1,0,0,1,0,0,0,1,1,1,0,0
9134,0,0,0,1,1,1,0,1,0,0,0,1
7230,0,1,0,1,0,0,0,0,1,1,0,1
1191,1,1,0,1,0,0,1,0,0,0,0,1
6889,0,1,0,1,0,0,0,0,1,0,1,1
158,0,0,0,1,1,0,0,1,0,1,1,1
2127,1,0,0,1,1,1,1,0,1,1,0,1
6581,0,1,0,1,0,1,0,0,0,1,0,1
2376,0,0,0,1,1,0,0,1,0,0,1,1
7789,0,1,1,1,0,0,0,1,1,0,0,0
188,0,1,0,1,0,0,0,0,0,0,0,0
4627,0,0,1,1,0,0,0,1,0,0,0,1
3779,0,0,1,0,1,1,1,0,0,1,1,0
2685,0,0,0,0,0,1,1,0,0,0,1,1
8661,0,0,0,1,0,0,1,1,0,0,1,0
7746,1,0,0,1,0,0,1,0,0,1,1,0
6251,0,0,1,1,0,1,1,0,1,0,0,0
9789,0,1,0,1,0,0,1,0,1,1,0,1
6424,0,1,0,1,0,0,0,0,0,1,1,0
9228,1,1,1,1,1,0,0,0,1,0,0,1
171,0,1,0,1,0,0,0,1,0,0,1,0
4187,1,1,1,1,0,0,1,0,1,0,1,1
5030,0,1,0,1,0,0,1,0,1,0,1,0
8563,1,1,0,0,1,1,0,0,0,1,0,1
6930,0,1,0,1,0,0,1,1,0,0,1,1
5555,0,1,1,1,0,1,1,1,0,0,1,1
5559,0,1,0,1,0,0,1,1,1,1,0,0
8963,0,0,0,1,0,0,0,0,1,0,1,1
5733,0,1,0,1,0,1,0,0,1,1,0,1
3148,0,0,0,1,1,0,1,1,0,0,0,1
1542,0,0,0,1,1,1,0,1,0,0,0,0
9664,0,0,0,1,1,0,0,0,0,0,1,1
9488,0,1,1,1,0,1,1,0,1,1,1,1
1916,0,1,0,1,1,1,0,0,0,1,0,0
4750,0,1,0,0,1,0,0,1,0,1,1,1
587,0,1,0,1,0,0,0,0,0,0,1,1
1450,0,0,1,1,1,1,0,0,0,0,0,1
7764,0,1,0,1,0,1,1,0,0,0,0,1
3322,0,0,0,1,1,0,0,0,0,1,1,1
3274,1,1,0,1,1,1,0,1,1,0,1,1
3639,0,1,0,1,0,1,0,0,0,0,1,0
1284,1,0,1,1,0,1,0,0,1,0,1,0
6021,0,0,0,1,0,1,1,1,1,1,0,1
4777,0,0,1,1,1,1,0,1,0,0,1,1
2278,0,0,0,1,0,0,0,1,0,0,1,0
1123,0,0,0,0,1,1,1,0,0,0,1,1
8630,0,1,0,1,0,0,1,1,0,0,1,1
9312,0,1,1,1,1,0,0,0,0,0,0,1
5945,0,0,0,1,0,0,1,0,1,0,0,1
8629,0,0,0,1,0,1,0,0,0,0,0,1
440,0,0,1,1,0,1,1,1,0,1,1,0
1657,0,0,0,1,1,0,0,0,0,0,0,1
5814,0,1,0,1,0,0,1,1,1,1,0,1
5451,0,1,1,1,0,0,1,1,1,1,0,0
7615,1,0,0,0,0,1,0,1,0,1,0,1
605,0,0,0,1,1,1,1,1,1,0,1,1
9158,0,0,1,1,0,0,1,0,0,0,1,1
2875,1,1,0,1,0,0,0,0,0,0,0,1
6628,0,1,0,1,1,1,0,0,1,1,0,1
7266,0,1,0,1,1,0,1,0,0,0,1,0
3541,0,1,0,1,0,0,1,1,0,0,0,1
2434,0,0,0,1,1,0,0,1,0,0,0,1
5097,0,1,1,1,0,0,0,0,1,0,1,1
1702,0,0,1,1,0,0,0,1,0,0,0,1
990,0,1,0,1,0,0,0,1,0,1,1,1
3837,0,0,0,1,1,0,0,0,1,0,0,0
6720,0,0,1,0,1,1,0,1,0,1,1,0
4226,0,1,1,1,0,1,0,0,1,1,0,1
4371,1,1,0,0,1,1,0,1,0,1,1,0
7824,0,0,0,1,0,0,0,1,0,1,0,0
3833,0,0,0,1,0,1,1,1,1,1,1,1
6779,1,0,1,1,1,1,1,1,1,0,0,0
3472,0,1,0,1,0,0,1,1,1,1,0,1
9861,0,0,0,1,0,1,1,1,0,0,0,1
2258,1,0,0,1,0,1,0,0,1,0,1,1
1472,0,1,0,0,1,0,0,1,1,1,0,1
6927,0,0,0,1,1,0,1,0,0,0,1,1
425,0,1,0,0,0,0,1,0,0,1,1,0
117,0,0,1,1,1,0,1,1,0,1,1,1
8185,0,0,0,1,0,0,0,1,1,0,0,1
6761,0,0,0,1,1,0,1,0,0,0,0,1
6597,0,1,0,1,0,0,0,0,1,1,0,1
7608,0,1,0,1,0,1,0,0,0,0,1,0
6355,0,1,1,1,1,0,0,0,0,0,1,1
4056,0,0,0,1,0,1,0,0,0,0,0,0
224,0,1,1,1,1,0,0,0,0,0,1,0
